idx_pk,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
8681,1,4,3,0,10,4,3,0,4,1,0,1,1,39,0
8682,2,2,3,14,13,4,10,5,4,0,0,1,1,39,1
8683,4,4,3,9,9,1,1,1,4,0,0,1,1,39,0
8684,2,4,4,9,9,4,6,0,4,1,0,1,1,39,0
8685,1,4,2,0,10,2,8,4,4,0,0,1,1,39,0
8686,4,4,1,4,6,4,3,0,4,1,0,1,1,39,1
8687,4,4,3,14,13,2,3,3,4,0,0,1,0,39,0
8688,2,4,4,10,11,4,10,0,1,1,0,1,1,30,1
8689,1,4,0,0,10,4,3,0,4,1,0,1,1,39,0
8690,1,4,4,0,10,2,3,3,2,1,0,1,1,39,0
8691,3,2,2,9,9,4,3,0,4,1,0,1,1,39,1
8692,4,0,1,9,9,4,0,0,4,1,0,1,1,39,0
8693,2,4,3,9,9,2,6,1,4,1,0,1,2,39,0
8694,5,0,0,1,15,4,0,0,4,1,3,1,0,39,1
8695,0,4,0,9,9,0,8,3,4,0,0,1,1,39,0
8696,1,4,3,15,14,4,10,0,4,1,0,1,1,39,1
8697,2,6,3,0,10,2,5,1,4,1,0,1,1,39,0
8698,2,6,0,15,14,4,5,0,4,1,0,1,1,39,1
8699,3,2,3,15,14,2,4,4,2,0,3,1,1,39,1
8700,2,7,0,9,9,4,3,0,4,1,0,1,1,39,0
8701,0,2,4,9,9,0,3,2,2,0,0,1,1,39,0
8702,2,4,3,14,13,2,4,3,4,0,0,1,1,39,0
8703,1,4,0,0,10,0,10,1,4,0,0,1,1,39,0
8704,5,4,0,0,10,2,8,1,4,1,0,1,3,39,0
8705,1,2,4,15,14,0,10,1,4,1,0,1,2,39,0
8706,1,4,4,10,11,2,8,4,4,0,0,1,1,39,0
8707,0,4,2,14,13,0,4,1,4,0,0,1,1,39,0
8708,1,2,3,14,13,0,10,3,4,0,0,1,0,39,0
8709,0,4,1,0,10,0,12,3,2,1,0,1,1,39,0
8710,3,5,2,1,15,4,10,0,3,1,3,1,3,39,1
8711,5,6,1,4,6,4,5,0,4,1,3,1,3,39,0
8712,2,4,2,9,9,4,4,0,4,1,0,3,2,39,0
8713,3,4,1,10,11,4,10,5,4,0,0,1,0,39,0
8714,1,4,3,9,9,2,4,1,4,0,0,1,1,39,0
8715,4,4,1,9,9,4,12,0,4,1,0,1,0,39,0
8716,0,4,3,9,9,2,7,3,4,0,0,1,1,39,0
8717,4,7,1,6,5,4,3,0,4,1,0,1,1,39,0
8718,1,6,3,14,13,0,4,2,4,1,0,1,2,39,0
8719,1,4,2,0,10,4,4,0,4,1,0,1,1,39,0
8720,0,4,1,9,9,0,4,2,4,1,0,1,1,39,0
8721,3,7,1,12,16,4,10,0,4,1,3,1,2,39,1
8722,1,4,3,14,13,4,14,0,4,1,0,1,1,39,1
8723,0,4,1,2,8,0,8,3,4,1,0,1,1,39,0
8724,3,5,2,4,6,4,12,0,4,1,3,1,2,39,0
8725,3,2,4,14,13,4,10,5,4,0,0,1,2,39,1
8726,2,4,4,9,9,4,7,0,2,1,0,1,1,14,0
8727,0,4,3,10,11,2,1,1,4,0,0,1,1,39,0
8728,2,4,1,9,9,4,14,0,4,1,0,1,1,39,0
8729,4,7,4,9,9,4,14,0,4,1,0,1,1,39,1
8730,3,4,0,9,9,2,10,1,4,1,0,1,1,39,0
8731,1,4,1,0,10,2,4,1,4,0,0,1,1,39,0
8732,0,4,4,0,10,0,8,1,4,1,3,1,1,39,0
8733,0,4,2,15,14,0,10,3,4,0,3,1,1,39,0
8734,1,4,1,0,10,4,8,0,3,1,0,1,1,33,0
8735,2,4,0,13,12,4,7,0,4,1,3,1,1,39,0
8736,3,4,2,0,10,4,7,0,4,1,0,1,1,39,0
8737,3,7,2,13,12,2,1,4,4,1,0,3,1,39,1
8738,1,4,2,0,10,4,8,5,4,0,0,1,1,33,0
8739,2,6,0,9,9,0,5,1,4,1,0,1,2,39,0
8740,1,4,1,14,13,4,4,0,4,1,3,1,2,39,1
8741,2,5,3,14,13,4,12,0,4,1,3,1,2,39,1
8742,3,4,1,15,14,4,4,0,4,1,3,1,2,39,1
8743,2,7,3,15,14,4,4,0,4,1,0,1,1,39,0
8744,0,2,1,9,9,0,6,2,4,1,0,1,2,39,0
8745,3,1,0,9,9,4,14,0,4,1,0,1,3,39,0
8746,3,4,2,0,10,4,4,5,2,0,0,1,1,39,1
8747,2,4,3,9,9,4,1,0,4,1,0,1,1,39,0
8748,3,4,0,0,10,4,7,0,4,1,0,1,1,39,0
8749,0,0,1,0,10,3,0,4,4,0,0,1,0,39,0
8750,1,4,0,0,10,0,13,4,4,0,0,1,1,39,0
8751,1,6,4,9,9,4,12,0,4,1,0,1,3,39,1
8752,1,2,1,0,10,0,1,3,4,0,0,1,1,39,0
8753,1,4,4,5,2,4,6,0,4,1,0,1,1,26,0
8754,1,4,1,9,9,2,3,3,4,1,0,1,1,39,0
8755,3,2,2,14,13,3,10,1,4,1,0,1,1,39,1
8756,1,4,3,14,13,0,10,1,4,0,0,1,2,39,0
8757,0,0,4,0,10,0,0,3,4,0,0,1,0,39,0
8758,1,4,3,9,9,4,7,0,4,1,0,1,2,39,1
8759,1,4,0,9,9,2,14,1,4,1,0,1,2,39,0
8760,3,4,0,14,13,2,4,1,2,0,0,1,2,39,1
8761,3,7,2,10,11,4,13,0,4,1,0,1,2,39,1
8762,1,4,0,9,9,5,7,4,4,0,0,1,1,39,0
8763,1,4,3,0,10,0,6,1,4,1,0,1,1,39,0
8764,3,0,0,7,4,4,0,0,4,1,0,1,1,39,0
8765,0,7,0,0,10,0,11,3,4,1,0,1,2,39,0
8766,2,2,2,15,14,2,10,1,4,1,0,1,1,39,0
8767,2,6,1,9,9,4,4,0,4,1,0,1,2,39,0
8768,3,1,3,14,13,4,11,0,4,1,0,1,2,39,1
8769,0,0,1,0,10,0,0,3,4,0,0,1,1,39,0
8770,1,2,1,15,14,0,10,1,4,0,0,1,1,39,0
8771,2,4,1,9,9,1,8,4,4,0,0,1,1,39,0
8772,2,4,1,9,9,2,8,4,2,0,3,1,1,39,0
8773,3,7,1,9,9,4,10,0,4,1,0,1,1,39,1
8774,2,4,0,9,9,4,12,0,4,1,3,1,1,39,1
8775,0,4,4,11,1,0,8,3,4,1,0,1,1,39,0
8776,3,5,0,9,9,4,4,0,4,1,0,1,2,39,0
8777,3,4,1,6,5,4,7,0,4,1,0,1,1,39,0
8778,1,4,4,15,14,4,10,0,4,1,0,1,1,39,1
8779,2,4,0,0,10,4,12,0,4,1,0,1,1,39,0
8780,2,4,3,12,16,2,10,4,4,0,0,1,3,39,0
8781,3,4,3,14,13,4,4,0,4,1,3,1,2,39,1
8782,0,0,4,13,12,0,0,3,4,1,0,1,0,39,0
8783,3,4,2,13,12,4,14,0,4,1,0,1,2,39,0
8784,1,4,1,10,11,0,6,3,4,1,0,1,2,39,0
8785,0,4,0,9,9,4,3,0,4,1,0,1,2,39,0
8786,4,6,3,9,9,1,3,1,4,0,0,1,1,39,0
8787,0,4,0,0,10,0,5,3,4,1,0,1,2,39,0
8788,0,0,4,0,10,0,0,3,4,0,0,3,0,39,0
8789,4,4,2,9,9,2,10,1,4,0,3,1,1,39,0
8790,2,4,0,9,9,4,1,5,4,0,0,1,1,39,1
8791,2,4,2,4,6,4,7,0,4,1,0,1,1,39,1
8792,4,4,3,9,9,4,3,0,4,1,3,1,1,39,1
8793,4,4,0,9,9,4,3,0,2,1,0,1,2,39,0
8794,1,4,3,9,9,4,13,0,4,1,0,1,1,39,0
8795,4,0,0,7,4,4,0,0,4,1,0,1,1,39,1
8796,2,4,0,14,13,4,14,0,4,1,3,1,4,39,1
8797,1,4,3,9,9,0,3,3,4,1,0,1,1,39,0
8798,1,4,4,0,10,0,8,3,4,1,0,3,0,39,0
8799,4,4,2,13,12,2,8,1,4,0,0,1,1,39,0
8800,2,2,3,10,11,0,11,1,4,1,0,1,1,39,1
8801,4,4,2,9,9,1,12,1,4,0,0,1,1,39,1
8802,3,4,2,0,10,0,6,1,4,1,0,1,1,39,0
8803,0,2,3,14,13,0,4,3,4,0,0,1,0,39,0
8804,1,4,0,9,9,0,8,1,4,1,0,1,1,39,0
8805,0,0,3,3,7,0,0,2,4,1,0,1,1,39,0
8806,5,4,0,1,15,4,10,0,4,1,3,1,3,39,1
8807,3,2,2,14,13,0,10,1,4,0,0,1,2,39,0
8808,3,2,0,14,13,4,10,0,4,1,3,1,1,39,0
8809,1,4,4,12,16,0,10,1,4,1,0,1,1,36,1
8810,2,1,4,9,9,2,13,4,4,0,0,1,1,39,0
8811,0,4,4,4,6,4,11,5,2,0,0,1,2,39,0
8812,2,4,1,13,12,0,1,1,4,0,0,1,1,39,0
8813,3,4,3,9,9,4,1,0,4,1,0,1,1,26,0
8814,1,4,2,9,9,4,4,0,4,1,0,1,2,39,1
8815,1,4,0,0,10,0,8,1,4,1,0,1,1,39,0
8816,1,4,2,9,9,4,4,0,4,1,3,1,2,39,1
8817,2,4,1,0,10,3,7,3,4,1,0,1,1,39,0
8818,1,7,3,7,4,4,6,0,4,1,0,1,0,39,0
8819,0,4,3,9,9,4,8,5,4,0,0,1,1,39,0
8820,1,4,4,1,15,0,10,1,4,1,0,1,2,39,0
8821,2,6,1,7,4,4,3,0,4,1,0,3,1,39,0
8822,5,0,2,9,9,1,0,1,4,0,0,1,0,39,0
8823,1,4,4,9,9,4,11,0,4,1,0,1,4,39,0
8824,4,4,4,9,9,2,12,4,4,0,0,1,1,39,1
8825,3,6,2,9,9,4,12,0,4,1,0,1,3,39,1
8826,2,4,1,14,13,4,4,0,4,1,3,1,2,39,1
8827,1,5,4,9,9,4,4,0,4,1,0,1,2,39,1
8828,0,4,4,0,10,0,8,3,4,1,0,1,0,2,0
8829,3,6,4,9,9,4,12,0,2,1,0,1,2,39,1
8830,5,5,2,14,13,4,4,0,4,1,3,1,2,39,1
8831,0,4,0,14,13,0,4,3,4,0,0,1,1,39,0
8832,2,7,0,15,14,0,10,1,4,0,0,1,1,39,0
8833,1,4,1,14,13,4,12,0,4,1,0,1,1,39,1
8834,0,2,1,14,13,0,10,3,0,1,0,1,1,39,0
8835,1,4,2,0,10,0,10,1,2,0,0,1,1,39,0
8836,2,2,4,14,13,4,11,0,4,1,3,1,1,39,1
8837,1,7,1,14,13,0,10,1,4,0,0,1,1,39,0
8838,0,4,3,3,7,0,14,3,4,1,0,1,0,39,0
8839,2,4,2,6,5,2,6,4,4,0,0,1,1,39,0
8840,3,7,1,9,9,4,11,0,4,1,0,1,1,39,0
8841,3,2,3,0,10,4,11,0,4,1,0,1,2,39,0
8842,1,4,3,9,9,4,1,5,4,0,0,1,1,39,0
8843,3,4,3,13,12,0,1,1,4,0,0,1,2,5,0
8844,0,4,0,0,10,0,6,3,1,1,0,1,1,39,0
8845,1,4,0,0,10,3,8,4,1,0,0,1,1,39,0
8846,0,4,4,0,10,0,9,1,4,0,0,1,0,39,0
8847,1,0,4,14,13,4,0,1,3,0,0,1,0,26,0
8848,2,4,4,9,9,4,7,0,4,1,0,1,1,39,0
8849,2,6,0,14,13,4,3,0,4,1,0,1,1,39,0
8850,1,4,4,15,14,4,13,0,4,1,0,1,0,39,0
8851,5,4,4,0,10,4,11,0,4,1,0,1,1,2,0
8852,2,6,2,9,9,4,4,0,4,1,0,1,1,39,0
8853,5,0,0,9,9,1,0,1,4,0,0,1,0,39,0
8854,2,4,2,9,9,4,12,0,4,1,3,1,2,39,1
8855,0,4,1,4,6,0,8,3,4,0,0,1,0,39,0
8856,1,4,0,9,9,4,1,0,0,1,0,1,1,39,1
8857,3,4,3,14,13,0,4,1,4,1,0,1,2,39,1
8858,2,4,2,14,13,4,10,0,4,1,0,1,1,39,0
8859,1,4,1,0,10,4,6,0,4,1,0,1,1,39,0
8860,4,4,0,4,6,2,3,1,4,1,0,1,2,39,0
8861,2,4,4,0,10,3,1,4,2,0,0,1,2,39,0
8862,3,4,1,15,14,4,4,0,4,1,0,1,2,39,1
8863,1,4,3,9,9,3,3,1,4,1,0,1,2,39,0
8864,1,6,3,14,13,4,3,0,4,1,0,1,1,39,1
8865,3,4,2,9,9,4,7,5,4,0,0,1,1,39,0
8866,4,6,2,13,12,5,5,4,0,1,0,1,1,39,0
8867,1,4,0,3,7,2,3,4,4,1,0,1,1,39,0
8868,2,4,4,9,9,2,3,3,4,1,0,1,1,39,0
8869,1,4,1,9,9,4,12,0,4,1,0,1,1,39,1
8870,0,4,0,9,9,0,7,3,4,1,0,1,1,39,0
8871,1,4,2,2,8,0,8,4,2,0,0,1,1,0,0
8872,3,1,3,9,9,4,1,5,4,0,3,1,1,39,1
8873,2,4,1,9,9,3,1,3,1,0,0,1,1,30,0
8874,2,4,0,9,9,2,3,1,1,1,3,1,1,39,1
8875,2,4,2,0,10,2,12,4,4,0,0,1,1,39,0
8876,0,6,3,9,9,0,5,3,4,1,0,1,0,39,0
8877,1,4,3,9,9,0,1,1,4,0,0,1,1,39,0
8878,1,4,2,9,9,4,7,0,4,1,0,1,1,39,0
8879,1,4,0,14,13,4,10,0,4,1,0,1,1,39,1
8880,2,4,2,14,13,4,12,0,4,1,1,1,1,39,1
8881,2,6,3,7,4,0,5,3,4,1,1,1,3,39,0
8882,3,4,4,15,14,4,4,0,4,1,1,1,1,39,0
8883,2,6,3,1,15,4,10,0,4,1,1,3,2,39,1
8884,0,4,4,8,3,0,9,1,4,0,1,1,1,26,0
8885,3,7,1,15,14,4,10,0,4,1,1,1,1,39,1
8886,2,4,0,5,2,4,5,0,4,1,1,1,1,26,0
8887,4,6,1,5,2,4,3,0,4,1,1,1,0,39,0
8888,4,4,0,7,4,4,3,0,4,1,1,1,1,39,0
8889,1,4,4,0,10,3,1,1,2,1,1,1,1,39,0
8890,2,4,3,9,9,2,14,4,4,1,1,1,2,39,0
8891,0,4,2,0,10,0,12,3,4,0,1,1,0,39,0
8892,0,2,0,0,10,2,1,4,4,0,1,1,3,39,0
8893,3,4,3,4,6,4,8,5,4,0,1,1,1,39,0
8894,2,4,0,15,14,0,4,1,4,0,1,1,1,39,0
8895,1,4,0,14,13,4,6,0,1,1,1,1,1,39,0
8896,4,4,1,14,13,4,3,0,1,1,1,1,1,35,0
8897,1,4,1,0,10,0,8,1,4,0,1,1,2,39,1
8898,2,5,0,0,10,4,4,0,1,1,1,1,2,36,0
8899,4,4,2,4,6,2,6,1,4,0,1,1,1,39,0
8900,0,4,2,9,9,4,3,0,4,1,1,1,1,39,0
8901,2,4,1,0,10,0,8,3,4,0,1,1,1,39,0
8902,1,4,3,9,9,4,14,0,2,1,1,1,1,39,0
8903,2,5,2,14,13,4,12,0,4,1,1,1,1,0,1
8904,2,1,4,0,10,2,1,4,4,0,1,1,1,39,0
8905,1,4,1,9,9,2,1,1,4,0,1,1,2,39,0
8906,3,6,2,9,9,4,5,0,4,1,1,3,2,39,0
8907,2,4,4,0,10,0,1,3,4,0,1,1,0,39,0
8908,1,0,0,14,13,5,0,1,4,1,1,1,2,39,0
8909,2,4,2,12,16,0,10,1,4,1,1,1,1,39,1
8910,2,4,2,14,13,4,10,0,4,1,1,1,2,39,1
8911,1,4,3,0,10,2,6,1,4,1,1,1,2,39,0
8912,4,4,2,14,13,4,12,0,4,1,1,3,1,39,1
8913,3,4,1,9,9,0,6,1,2,1,1,1,1,39,0
8914,1,4,4,0,10,4,12,0,4,1,1,1,2,39,1
8915,2,4,3,9,9,3,1,4,2,0,1,1,1,0,0
8916,0,4,1,0,10,0,8,1,4,0,1,1,1,39,0
8917,3,4,4,9,9,4,3,0,4,1,1,1,1,39,0
8918,1,5,4,0,10,4,12,0,4,1,1,1,2,39,1
8919,2,4,3,14,13,4,4,0,2,1,1,1,1,39,1
8920,0,0,4,9,9,0,0,4,4,0,1,1,0,39,0
8921,1,4,4,14,13,0,1,1,4,1,1,1,1,39,0
8922,2,4,0,14,13,0,1,1,4,0,1,1,2,39,0
8923,0,4,2,14,13,0,12,3,4,1,1,1,1,39,0
8924,1,4,2,9,9,4,14,0,3,1,1,1,2,39,0
8925,0,4,1,9,9,4,6,0,4,1,1,1,1,39,0
8926,5,4,4,9,9,4,5,0,4,1,1,1,2,39,0
8927,2,4,3,10,11,4,7,0,4,1,1,1,1,39,1
8928,1,4,0,14,13,4,4,5,4,0,1,1,2,39,1
8929,2,4,2,14,13,4,4,0,4,1,1,1,2,39,0
8930,3,4,0,9,9,2,3,1,4,1,1,1,2,39,0
8931,0,4,2,0,10,0,1,3,4,0,1,1,0,39,0
8932,0,4,3,0,10,0,14,3,4,1,1,1,0,39,0
8933,5,6,3,7,4,4,3,0,4,1,1,1,0,39,0
8934,0,4,2,0,10,0,14,1,2,1,1,1,1,39,0
8935,3,6,0,0,10,4,12,0,4,1,1,1,2,39,0
8936,1,4,3,0,10,4,7,0,4,1,1,1,1,39,1
8937,1,4,1,0,10,4,3,0,4,1,1,1,2,39,0
8938,1,4,2,0,10,2,7,1,4,1,1,1,2,39,0
8939,2,4,3,13,12,4,4,0,4,1,1,1,2,39,1
8940,1,0,2,0,10,2,0,1,4,1,1,1,1,39,0
8941,3,4,3,10,11,2,12,4,4,0,1,1,1,39,0
8942,1,4,4,9,9,0,3,1,4,1,1,1,1,39,0
8943,0,4,1,9,9,0,1,1,3,0,1,1,1,39,0
8944,0,4,1,9,9,4,6,0,4,1,1,1,2,39,0
8945,3,4,0,9,9,4,11,0,4,1,1,1,1,39,0
8946,3,4,1,9,9,4,1,0,4,1,1,1,2,39,0
8947,4,4,3,7,4,1,7,4,3,0,1,1,1,6,0
8948,3,4,2,0,10,1,12,1,4,0,1,1,1,39,0
8949,4,0,4,10,11,1,0,1,4,0,1,1,1,39,0
8950,1,4,3,14,13,0,10,1,4,0,1,1,1,39,0
8951,3,4,2,0,10,0,4,4,4,0,1,1,2,39,0
8952,2,4,0,9,9,4,14,0,4,1,1,1,1,39,1
8953,2,4,0,14,13,4,8,0,1,1,1,1,1,40,0
8954,4,0,4,10,11,4,0,0,4,1,1,1,2,39,1
8955,1,6,3,0,10,4,1,5,4,0,1,1,2,39,1
8956,4,6,2,9,9,4,5,0,4,1,1,1,3,39,0
8957,2,5,1,0,10,4,4,0,4,1,1,1,2,39,0
8958,1,6,0,9,9,4,5,0,4,1,3,1,1,39,0
8959,1,6,1,9,9,4,14,0,4,1,1,1,1,39,0
8960,4,2,4,0,10,1,1,4,4,0,1,1,1,26,0
8961,4,6,1,14,13,4,5,0,4,1,1,1,1,39,0
8962,1,4,2,1,15,4,10,5,1,0,3,1,2,39,1
8963,5,0,0,9,9,1,0,1,4,0,1,3,1,39,0
8964,0,4,3,14,13,0,4,1,4,0,1,1,1,39,0
8965,2,4,2,9,9,0,1,1,4,0,1,1,1,39,0
8966,2,4,0,10,11,4,4,0,4,1,3,1,2,39,1
8967,2,2,4,14,13,4,4,0,2,1,1,1,2,39,1
8968,4,4,3,6,5,2,12,1,4,1,1,1,1,39,0
8969,0,4,0,0,10,0,12,3,4,1,1,1,2,39,0
8970,0,4,0,0,10,0,12,1,4,1,1,1,2,39,0
8971,2,4,0,10,11,4,3,0,4,1,1,1,1,39,0
8972,3,2,0,9,9,2,1,1,4,0,1,1,1,39,1
8973,5,4,0,14,13,4,12,0,4,1,3,1,0,39,1
8974,1,4,3,9,9,2,1,4,4,0,1,1,1,39,0
8975,2,4,2,9,9,4,3,0,4,1,1,1,1,39,1
8976,2,4,4,4,6,2,3,2,2,1,1,1,1,39,0
8977,4,5,2,0,10,4,4,0,4,1,1,1,2,39,1
8978,4,4,4,8,3,4,14,0,4,1,1,1,1,39,0
8979,1,6,3,1,15,0,10,1,4,0,1,1,2,39,1
8980,3,6,3,3,7,4,4,0,4,1,1,1,3,39,0
8981,3,4,1,15,14,4,4,0,4,1,1,1,3,39,1
8982,2,5,2,9,9,4,12,0,4,1,1,1,2,39,1
8983,3,4,2,8,3,4,3,0,4,1,1,1,2,22,0
8984,0,4,3,0,10,0,13,1,4,0,3,1,1,39,0
8985,1,0,3,10,11,3,0,4,4,0,1,1,1,26,0
8986,0,4,0,0,10,4,12,0,2,1,1,1,1,39,0
8987,2,4,2,9,9,4,6,0,4,1,3,1,1,39,0
8988,1,4,3,1,15,4,10,0,4,1,1,3,2,39,1
8989,2,4,0,14,13,2,12,4,4,1,1,1,2,39,1
8990,1,4,3,9,9,4,14,0,4,1,1,1,2,39,0
8991,1,0,0,9,9,4,0,5,4,0,1,1,1,39,0
8992,0,4,1,0,10,0,1,3,1,1,1,1,0,39,0
8993,2,4,0,10,11,3,1,1,1,1,1,1,1,39,0
8994,1,4,2,0,10,4,3,0,2,1,1,1,1,23,1
8995,0,4,4,8,3,0,6,1,4,1,1,1,1,26,0
8996,0,0,1,0,10,0,0,1,4,1,1,1,1,39,0
8997,2,4,0,3,7,3,8,4,4,0,1,1,1,39,0
8998,3,4,4,9,9,4,3,0,4,1,1,1,1,39,0
8999,0,4,2,9,9,4,6,0,4,1,1,1,2,39,0
9000,4,6,4,5,2,4,14,0,4,1,1,3,0,39,0
9001,3,6,4,9,9,2,12,1,4,1,1,1,1,39,0
9002,0,4,2,9,9,0,6,1,4,1,1,1,2,39,0
9003,2,4,3,13,12,0,10,4,4,0,1,1,1,39,0
9004,2,4,2,0,10,4,3,0,4,1,1,1,1,39,1
9005,4,4,4,14,13,4,7,0,4,1,1,1,1,39,1
9006,0,4,2,4,6,0,7,1,4,1,1,1,1,6,0
9007,3,4,1,9,9,4,3,0,4,1,1,1,1,39,0
9008,1,4,1,14,13,4,4,0,4,1,1,1,2,39,1
9009,1,5,1,12,16,0,10,3,4,1,1,1,1,39,0
9010,0,4,1,0,10,0,8,3,4,0,1,1,0,39,0
9011,2,4,3,9,9,2,6,2,4,1,1,1,1,8,0
9012,1,4,3,0,10,0,12,2,4,0,1,1,1,39,0
9013,3,7,1,1,15,0,10,1,4,0,1,3,2,39,1
9014,4,4,1,9,9,4,14,0,4,1,1,1,1,39,1
9015,2,2,4,9,9,4,8,0,3,1,1,1,1,0,0
9016,4,4,1,14,13,4,12,0,2,1,3,1,2,39,1
9017,2,4,0,0,10,2,4,1,1,0,1,1,1,24,1
9018,2,4,4,5,2,5,5,4,4,1,1,1,1,26,0
9019,4,4,4,7,4,4,7,0,4,1,1,1,2,39,0
9020,0,4,3,0,10,0,6,1,4,1,1,1,1,39,0
9021,1,6,4,14,13,4,12,0,4,1,1,1,2,39,1
9022,2,4,1,9,9,4,12,0,4,1,1,1,2,39,1
9023,1,4,3,0,10,4,7,0,4,1,1,1,1,39,1
9024,3,6,1,9,9,4,4,0,4,1,1,1,2,39,1
9025,1,4,2,3,7,4,7,0,4,1,1,1,2,39,0
9026,2,4,4,10,11,4,12,0,4,1,1,1,1,39,1
9027,2,4,3,0,10,4,6,0,4,1,1,1,2,39,0
9028,4,0,0,14,13,4,0,0,4,1,1,1,0,39,0
9029,3,4,3,0,10,4,4,0,4,1,1,1,2,39,1
9030,5,0,2,9,9,4,0,0,4,1,1,1,0,39,0
9031,2,4,1,9,9,4,3,0,4,1,1,1,1,39,1
9032,3,2,1,9,9,4,4,0,4,1,1,1,3,39,0
9033,2,4,3,0,10,4,3,0,4,1,1,1,1,39,1
9034,0,4,4,9,9,0,1,1,4,0,1,1,1,39,0
9035,1,7,1,4,6,4,1,0,4,1,1,1,1,39,0
9036,1,4,3,9,9,4,8,0,2,1,1,1,1,39,0
9037,0,4,2,0,10,0,6,3,4,1,1,1,1,39,0
9038,0,4,0,9,9,4,14,0,4,1,1,1,2,39,1
9039,0,4,2,9,9,0,12,3,4,0,1,1,1,39,0
9040,1,4,0,14,13,0,4,3,4,0,1,3,1,0,0
9041,3,4,0,14,13,4,13,0,4,1,3,1,1,39,1
9042,1,4,0,9,9,0,8,1,2,0,1,1,2,39,0
9043,0,4,2,0,10,0,9,3,4,0,1,1,1,39,0
9044,2,4,1,10,11,2,13,3,4,1,1,1,1,39,0
9045,1,1,0,14,13,0,10,3,2,0,1,1,1,39,0
9046,0,4,4,8,3,4,8,0,4,1,1,1,1,26,0
9047,1,4,2,10,11,0,4,1,2,0,1,1,1,9,0
9048,1,4,1,2,8,0,7,3,4,1,1,1,2,39,0
9049,3,4,3,9,9,2,10,4,2,0,1,1,1,39,0
9050,2,4,2,9,9,4,3,0,4,1,1,1,1,39,1
9051,0,4,3,14,13,0,10,3,4,1,1,1,1,39,0
9052,1,4,1,9,9,2,12,4,4,0,1,1,1,39,0
9053,3,4,1,9,9,5,4,1,4,0,1,1,2,39,0
9054,0,4,4,9,9,0,6,3,4,1,1,1,1,39,0
9055,5,4,2,14,13,1,8,1,4,0,1,1,0,39,0
9056,0,4,3,6,5,0,12,1,4,1,1,1,1,39,0
9057,1,4,2,14,13,4,10,0,4,1,1,1,1,39,0
9058,1,7,0,0,10,0,13,3,4,0,1,1,3,39,0
9059,2,4,0,1,15,4,10,0,4,1,3,1,2,39,1
9060,0,4,2,0,10,4,1,0,4,1,3,1,1,39,1
9061,0,4,3,9,9,0,1,3,4,0,1,1,1,39,0
9062,1,6,2,1,15,4,10,0,4,1,3,1,2,39,1
9063,3,7,3,14,13,4,4,0,4,1,1,1,1,39,1
9064,1,4,3,1,15,0,10,1,4,1,1,1,2,39,0
9065,2,4,3,9,9,4,3,0,3,1,1,1,1,39,0
9066,1,4,1,10,11,4,5,0,4,1,1,1,1,39,1
9067,3,4,2,6,5,4,7,2,1,0,1,1,2,3,0
9068,3,4,0,9,9,0,8,1,2,1,1,1,1,14,0
9069,1,7,0,2,8,0,1,1,2,0,1,1,1,39,0
9070,4,4,3,14,13,4,4,0,4,1,1,1,2,39,1
9071,3,4,2,9,9,4,6,0,4,1,1,1,1,39,0
9072,2,6,4,14,13,4,4,0,3,1,3,1,2,33,1
9073,3,4,4,0,10,3,1,1,4,0,1,1,1,39,0
9074,3,4,0,10,11,4,14,0,4,1,1,1,0,39,0
9075,2,4,2,9,9,4,12,0,4,1,1,1,2,39,0
9076,0,4,1,10,11,0,1,3,4,0,1,1,2,39,0
9077,0,4,4,0,10,0,10,3,4,0,1,1,2,39,0
9078,0,4,4,13,12,0,1,1,4,1,1,1,1,39,0
9079,2,5,3,14,13,4,4,0,4,1,1,1,2,39,1
9080,0,6,3,4,6,0,7,3,4,1,1,1,1,39,0
9081,1,4,3,10,11,0,8,2,2,1,1,1,1,39,0
9082,5,7,0,9,9,1,1,1,4,0,1,1,1,39,0
9083,5,4,3,9,9,4,11,0,4,1,1,1,1,39,0
9084,4,4,1,14,13,2,4,1,4,1,1,1,2,39,1
9085,1,4,0,10,11,4,3,0,4,1,1,1,1,39,0
9086,2,4,0,0,10,2,7,1,4,1,1,3,1,39,0
9087,1,4,2,9,9,4,8,0,2,1,1,1,1,39,0
9088,2,4,1,9,9,0,8,1,4,1,1,1,1,39,0
9089,1,4,0,0,10,4,4,0,4,1,1,1,2,39,0
9090,1,4,1,4,6,0,1,4,4,0,1,1,1,39,0
9091,4,4,3,15,14,4,4,0,4,1,1,1,1,39,1
9092,0,4,4,9,9,0,1,4,4,1,1,1,1,39,0
9093,4,5,1,0,10,4,4,0,4,1,1,1,2,39,1
9094,0,2,4,4,6,0,8,1,4,1,1,1,1,39,0
9095,1,7,3,0,10,4,11,0,4,1,1,1,1,39,0
9096,1,4,3,3,7,4,14,0,4,1,1,1,1,39,0
9097,1,2,0,15,14,0,10,1,4,0,1,1,1,11,0
9098,0,4,3,14,13,0,12,1,4,1,1,1,1,39,0
9099,0,4,1,4,6,4,7,0,4,1,1,1,2,39,0
9100,0,4,4,9,9,0,7,1,4,1,1,1,1,39,0
9101,2,6,0,13,12,4,1,5,4,0,1,1,1,39,1
9102,5,4,3,0,10,2,1,4,4,0,1,1,1,39,0
